report_num,filing_date,url,report_type,report_name,cik_num
000119312513047348,2013-02-11,https://www.sec.gov/Archives/edgar/data//0001513363/000119312513047348/0001193125-13-047348-index.html,Form 497AD,Form 497AD - Filing by certain investment companies of Rule 482 advertising [Rule 497 and 482(c)]:,0001513363
000119312513038803,2013-02-05,https://www.sec.gov/Archives/edgar/data//0001513363/000119312513038803/0001193125-13-038803-index.html,Form POS EX,Form POS EX - Post-effective amendment adding exhibits to registration statement [Rule 462(d)]:,0001513363
000119312513038777,2013-02-05,https://www.sec.gov/Archives/edgar/data//0001513363/000119312513038777/0001193125-13-038777-index.html,Form 497,Form 497 - Definitive materials:,0001513363
000119312513037941,2013-02-05,https://www.sec.gov/Archives/edgar/data//0001513363/000119312513037941/0001193125-13-037941-index.html,Form 497AD,Form 497AD - Filing by certain investment companies of Rule 482 advertising [Rule 497 and 482(c)]:,0001513363
000119312513036707,2013-02-04,https://www.sec.gov/Archives/edgar/data//0001513363/000119312513036707/0001193125-13-036707-index.html,Form 497AD,Form 497AD - Filing by certain investment companies of Rule 482 advertising [Rule 497 and 482(c)]:,0001513363
000119312513036693,2013-02-04,https://www.sec.gov/Archives/edgar/data//0001513363/000119312513036693/0001193125-13-036693-index.html,Form 497,Form 497 - Definitive materials:,0001513363
000120919112055346,2012-12-03,https://www.sec.gov/Archives/edgar/data//0001513363/000120919112055346/0001209191-12-055346-index.html,Form 3,Form 3 - Initial statement of beneficial ownership of securities:,0001513363
000129993312002555,2012-11-13,https://www.sec.gov/Archives/edgar/data//0001513363/000129993312002555/0001299933-12-002555-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000120919112052495,2012-11-09,https://www.sec.gov/Archives/edgar/data//0001513363/000120919112052495/0001209191-12-052495-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001513363
000120919112052493,2012-11-09,https://www.sec.gov/Archives/edgar/data//0001513363/000120919112052493/0001209191-12-052493-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001513363
000120919112052492,2012-11-09,https://www.sec.gov/Archives/edgar/data//0001513363/000120919112052492/0001209191-12-052492-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001513363
000119312512446782,2012-11-01,https://www.sec.gov/Archives/edgar/data//0001513363/000119312512446782/0001193125-12-446782-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001513363
000129993312002452,2012-11-01,https://www.sec.gov/Archives/edgar/data//0001513363/000129993312002452/0001299933-12-002452-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312512385017,2012-09-07,https://www.sec.gov/Archives/edgar/data//0001513363/000119312512385017/0001193125-12-385017-index.html,Form POS EX,Form POS EX - Post-effective amendment adding exhibits to registration statement [Rule 462(d)]:,0001513363
000119312512385008,2012-09-07,https://www.sec.gov/Archives/edgar/data//0001513363/000119312512385008/0001193125-12-385008-index.html,Form 497,Form 497 - Definitive materials:,0001513363
000119312512384055,2012-09-07,https://www.sec.gov/Archives/edgar/data//0001513363/000119312512384055/0001193125-12-384055-index.html,Form 497AD,Form 497AD - Filing by certain investment companies of Rule 482 advertising [Rule 497 and 482(c)]:,0001513363
000119312512382972,2012-09-06,https://www.sec.gov/Archives/edgar/data//0001513363/000119312512382972/0001193125-12-382972-index.html,Form 497AD,Form 497AD - Filing by certain investment companies of Rule 482 advertising [Rule 497 and 482(c)]:,0001513363
000119312512382964,2012-09-06,https://www.sec.gov/Archives/edgar/data//0001513363/000119312512382964/0001193125-12-382964-index.html,Form 497,Form 497 - Definitive materials:,0001513363
000000000012048131,2012-09-05,https://www.sec.gov/Archives/edgar/data//0001513363/000000000012048131/0000000000-12-048131-index.html,Form UPLOAD,Form UPLOAD - SEC-generated letter:,0001513363
999999999512002622,2012-08-31,https://www.sec.gov/Archives/edgar/data//0001513363/999999999512002622/9999999995-12-002622-index.html,Form EFFECT,Form EFFECT - Notice of Effectiveness:,0001513363
000119312512375621,2012-08-30,https://www.sec.gov/Archives/edgar/data//0001513363/000119312512375621/0001193125-12-375621-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001513363
000119312512368561,2012-08-24,https://www.sec.gov/Archives/edgar/data//0001513363/000119312512368561/0001193125-12-368561-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001513363
000119312512368556,2012-08-24,https://www.sec.gov/Archives/edgar/data//0001513363/000119312512368556/0001193125-12-368556-index.html,Form N-2/A,Form N-2/A - Registration statement for closed-end investment companies: ,0001513363
000120919112041007,2012-08-08,https://www.sec.gov/Archives/edgar/data//0001513363/000120919112041007/0001209191-12-041007-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001513363
000119312512332362,2012-08-02,https://www.sec.gov/Archives/edgar/data//0001513363/000119312512332362/0001193125-12-332362-index.html,Form CORRESP,Form CORRESP - Correspondence:,0001513363
000119312512332150,2012-08-02,https://www.sec.gov/Archives/edgar/data//0001513363/000119312512332150/0001193125-12-332150-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001513363
000129993312001841,2012-08-02,https://www.sec.gov/Archives/edgar/data//0001513363/000129993312001841/0001299933-12-001841-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312512309113,2012-07-20,https://www.sec.gov/Archives/edgar/data//0001513363/000119312512309113/0001193125-12-309113-index.html,Form N-2,Form N-2 - Registration statement for closed-end investment companies:,0001513363
000119312512289078,2012-06-29,https://www.sec.gov/Archives/edgar/data//0001513363/000119312512289078/0001193125-12-289078-index.html,Form 40-17G,Form 40-17G - Fidelity Bond [Rule 17G-1(g)]:,0001513363
000129993312001447,2012-06-08,https://www.sec.gov/Archives/edgar/data//0001513363/000129993312001447/0001299933-12-001447-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000120919112027639,2012-05-11,https://www.sec.gov/Archives/edgar/data//0001513363/000120919112027639/0001209191-12-027639-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001513363
000119312512214575,2012-05-07,https://www.sec.gov/Archives/edgar/data//0001513363/000119312512214575/0001193125-12-214575-index.html,Form SC 13G/A,Form SC 13G/A - Statement of acquisition of beneficial ownership by individuals: ,0001513363
000119312512208837,2012-05-03,https://www.sec.gov/Archives/edgar/data//0001513363/000119312512208837/0001193125-12-208837-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001513363
000129993312001081,2012-05-03,https://www.sec.gov/Archives/edgar/data//0001513363/000129993312001081/0001299933-12-001081-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000119312512188994,2012-04-27,https://www.sec.gov/Archives/edgar/data//0001513363/000119312512188994/0001193125-12-188994-index.html,Form DEF 14A,Form DEF 14A - Other definitive proxy statements:,0001513363
000119312512149446,2012-04-04,https://www.sec.gov/Archives/edgar/data//0001513363/000119312512149446/0001193125-12-149446-index.html,Form PRE 14A,Form PRE 14A - Other preliminary proxy statements:,0001513363
999999999712004440,2012-03-28,https://www.sec.gov/Archives/edgar/data//0001513363/999999999712004440/9999999997-12-004440-index.html,Form APP ORDR,Form APP ORDR - 40-APP Order:,0001513363
000120919112018816,2012-03-16,https://www.sec.gov/Archives/edgar/data//0001513363/000120919112018816/0001209191-12-018816-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001513363
000120919112018284,2012-03-14,https://www.sec.gov/Archives/edgar/data//0001513363/000120919112018284/0001209191-12-018284-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001513363
000120919112018282,2012-03-14,https://www.sec.gov/Archives/edgar/data//0001513363/000120919112018282/0001209191-12-018282-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001513363
000120919112018281,2012-03-14,https://www.sec.gov/Archives/edgar/data//0001513363/000120919112018281/0001209191-12-018281-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001513363
000119312512104127,2012-03-08,https://www.sec.gov/Archives/edgar/data//0001513363/000119312512104127/0001193125-12-104127-index.html,Form 10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]:",0001513363
000129993312000593,2012-03-08,https://www.sec.gov/Archives/edgar/data//0001513363/000129993312000593/0001299933-12-000593-index.html,Form 8-K,Form 8-K - Current report:,0001513363
999999999712001894,2012-03-06,https://www.sec.gov/Archives/edgar/data//0001513363/999999999712001894/9999999997-12-001894-index.html,Form APP NTC,Form APP NTC - 40-APP Notice:,0001513363
000115864912000017,2012-02-27,https://www.sec.gov/Archives/edgar/data//0001513363/000115864912000017/0001158649-12-000017-index.html,Form 40-APP/A,Form 40-APP/A - Application for exemption and other relief filed under the Investment Company Act of 1940: ,0001513363
000120919112009756,2012-02-14,https://www.sec.gov/Archives/edgar/data//0001513363/000120919112009756/0001209191-12-009756-index.html,Form 5,Form 5 - Annual statement of changes in beneficial ownership of securities:,0001513363
000120919112009755,2012-02-14,https://www.sec.gov/Archives/edgar/data//0001513363/000120919112009755/0001209191-12-009755-index.html,Form 5,Form 5 - Annual statement of changes in beneficial ownership of securities:,0001513363
000119312512051834,2012-02-10,https://www.sec.gov/Archives/edgar/data//0001513363/000119312512051834/0001193125-12-051834-index.html,Form SC 13G/A,Form SC 13G/A - Statement of acquisition of beneficial ownership by individuals: ,0001513363
000118143112007005,2012-02-09,https://www.sec.gov/Archives/edgar/data//0001513363/000118143112007005/0001181431-12-007005-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001513363
000120919111058635,2011-12-01,https://www.sec.gov/Archives/edgar/data//0001513363/000120919111058635/0001209191-11-058635-index.html,Form 4/A,Form 4/A - Statement of changes in beneficial ownership of securities: ,0001513363
000120919111058634,2011-12-01,https://www.sec.gov/Archives/edgar/data//0001513363/000120919111058634/0001209191-11-058634-index.html,Form 4/A,Form 4/A - Statement of changes in beneficial ownership of securities: ,0001513363
000120919111058632,2011-12-01,https://www.sec.gov/Archives/edgar/data//0001513363/000120919111058632/0001209191-11-058632-index.html,Form 4/A,Form 4/A - Statement of changes in beneficial ownership of securities: ,0001513363
000120919111058631,2011-12-01,https://www.sec.gov/Archives/edgar/data//0001513363/000120919111058631/0001209191-11-058631-index.html,Form 3/A,Form 3/A - Initial statement of beneficial ownership of securities: ,0001513363
000120919111057816,2011-11-23,https://www.sec.gov/Archives/edgar/data//0001513363/000120919111057816/0001209191-11-057816-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001513363
000120919111057815,2011-11-23,https://www.sec.gov/Archives/edgar/data//0001513363/000120919111057815/0001209191-11-057815-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001513363
000120919111057814,2011-11-23,https://www.sec.gov/Archives/edgar/data//0001513363/000120919111057814/0001209191-11-057814-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001513363
000120919111055627,2011-11-14,https://www.sec.gov/Archives/edgar/data//0001513363/000120919111055627/0001209191-11-055627-index.html,Form 4,Form 4 - Statement of changes in beneficial ownership of securities:,0001513363
000119312511295428,2011-11-03,https://www.sec.gov/Archives/edgar/data//0001513363/000119312511295428/0001193125-11-295428-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001513363
000129993311003225,2011-11-03,https://www.sec.gov/Archives/edgar/data//0001513363/000129993311003225/0001299933-11-003225-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000120919111050943,2011-10-06,https://www.sec.gov/Archives/edgar/data//0001513363/000120919111050943/0001209191-11-050943-index.html,Form 3,Form 3 - Initial statement of beneficial ownership of securities:,0001513363
000129993311002916,2011-09-30,https://www.sec.gov/Archives/edgar/data//0001513363/000129993311002916/0001299933-11-002916-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000115864911000102,2011-08-09,https://www.sec.gov/Archives/edgar/data//0001513363/000115864911000102/0001158649-11-000102-index.html,Form 40-APP/A,Form 40-APP/A - Application for exemption and other relief filed under the Investment Company Act of 1940: ,0001513363
000095012311073011,2011-08-04,https://www.sec.gov/Archives/edgar/data//0001513363/000095012311073011/0000950123-11-073011-index.html,Form 10-Q,Form 10-Q - Quarterly report [Sections 13 or 15(d)]:,0001513363
000129993311002425,2011-08-04,https://www.sec.gov/Archives/edgar/data//0001513363/000129993311002425/0001299933-11-002425-index.html,Form 8-K,Form 8-K - Current report:,0001513363
000095012311063656,2011-07-01,https://www.sec.gov/Archives/edgar/data//0001513363/000095012311063656/0000950123-11-063656-index.html,Form 40-17G,Form 40-17G - Fidelity Bond [Rule 17G-1(g)]:,0001513363
000095012311063215,2011-06-30,https://www.sec.gov/Archives/edgar/data//0001513363/000095012311063215/0000950123-11-063215-index.html,Form SC 13G,Form SC 13G - Statement of acquisition of beneficial ownership by individuals:,0001513363
000120919111036884,2011-06-30,https://www.sec.gov/Archives/edgar/data//0001513363/000120919111036884/0001209191-11-036884-index.html,Form 3/A,Form 3/A - Initial statement of beneficial ownership of securities: ,0001513363
000151336311000002,2011-06-30,https://www.sec.gov/Archives/edgar/data//0001513363/000151336311000002/0001513363-11-000002-index.html,Form D,Form D - Notice of Exempt Offering of Securities:,0001513363
000095012311061666,2011-06-24,https://www.sec.gov/Archives/edgar/data//0001513363/000095012311061666/0000950123-11-061666-index.html,Form 497AD,Form 497AD - Filing by certain investment companies of Rule 482 advertising [Rule 497 and 482(c)]:,0001513363
